Catalyst_ID,Time_s,Time_min,TIR-1 (°C),X_CH4,X_CO2,Y_H2,Y_CO,Y_H2O,S_H2,S_CO,H2_CO_Ratio,Carbon_Balance_%
Catalyst_01,94.556,1.5759333333333332,446.63,0.0,0.0,0.3396499238701128,0.0,0.07515339544386146,0.0,-0.0,0.0,100.13255177318483
Catalyst_01,100.292,1.6715333333333333,446.49,0.0,0.06872796266675918,0.3390733434606674,0.0,0.07340270648279512,0.0,-0.0,0.0,100.08876011337493
Catalyst_01,106.028,1.7671333333333334,446.42,0.0,0.0,0.337294295916132,0.0,0.07021610163846467,0.0,-0.0,0.0,100.13828121770175
Catalyst_01,111.764,1.8627333333333334,446.3,0.0,0.045981135243000626,0.33564626015068194,0.0,0.061213222963347316,0.0,-0.0,0.0,100.13300117688519
Catalyst_01,117.5,1.9583333333333333,446.26,0.0,0.0,0.3340056017304793,0.0,0.058530805800796386,0.0,-0.0,0.0,100.12829313733553
Catalyst_01,123.236,2.0539333333333336,446.22,0.0,0.0,0.3322322006905848,0.0,0.05511146282327283,0.0,-0.0,0.0,100.19014629268759
Catalyst_01,128.972,2.1495333333333333,446.25,0.0,0.0,0.3306076358535819,0.0,0.05102020933026071,0.0,-0.0,0.0,100.10670781770104
Catalyst_01,134.708,2.2451333333333334,446.35,0.0,0.0,0.3315524747870162,0.0,0.05067916851117263,0.0,-0.0,0.0,100.20521588416445
Catalyst_01,140.444,2.340733333333333,446.42,0.0,0.0,0.33027742165397045,0.0,0.05470021947409484,0.0,-0.0,0.0,100.1208758857999
Catalyst_01,146.18,2.4363333333333332,446.56,0.0,0.02368942798404161,0.3326133082387793,0.0,0.05975363306191495,0.0,-0.0,0.0,100.0861986670112
Catalyst_01,151.916,2.5319333333333334,446.63,0.0,0.08482069150883564,0.33366550871871214,0.0,0.06522798191013958,0.0,-0.0,0.0,100.19494529278406
Catalyst_01,157.652,2.627533333333333,446.77,0.0,0.0,0.3351582417214347,0.0,0.07106361022119424,0.0,-0.0,0.0,100.14696422985374
Catalyst_01,163.388,2.7231333333333336,446.78,0.0,0.0723032207079144,0.3354876471449276,0.0,0.07719702966689726,0.0,-0.0,0.0,100.09532067984772
Catalyst_01,169.124,2.8187333333333333,446.76,0.0,0.0,0.3360702154169409,0.0,0.07644419552755316,0.0,-0.0,0.0,100.16173269352694
Catalyst_01,174.86,2.9143333333333334,446.66,0.0,0.0,0.3361858664210487,0.0,0.07964851439343719,0.0,-0.0,0.0,100.14510477307354
Catalyst_01,180.596,3.0099333333333336,446.6,0.0,0.012167111892336102,0.3351513155392395,0.0,0.06960927563949751,0.0,-0.0,0.0,100.02484383587074
Catalyst_01,186.332,3.1055333333333333,446.45,0.0,0.0,0.3330975781997115,0.0,0.06366548218093125,0.0,-0.0,0.0,100.19324522271657
Catalyst_01,192.068,3.2011333333333334,446.4,0.0,0.0,0.3308860180532456,0.0,0.06013191127040518,0.0,-0.0,0.0,100.08358522202869
Catalyst_01,197.804,3.2967333333333335,446.33,0.0,0.0,0.32867106489523706,0.0,0.05626564881067842,0.0,-0.0,0.0,100.21148238437443
Catalyst_01,203.54,3.392333333333333,446.35,0.0,0.0,0.3294283215106398,0.0,0.05314164018594144,0.0,-0.0,0.0,100.2154779325619
Catalyst_01,209.276,3.4879333333333333,446.39,0.0,0.0,0.32818361921084993,0.0,0.051314422559449416,0.0,-0.0,0.0,100.21596065224972
Catalyst_01,215.012,3.5835333333333335,446.51,0.0,0.06436364453228371,0.3284619143294097,0.0,0.05027763606519523,0.0,-0.0,0.0,100.10700331602457
Catalyst_01,220.748,3.679133333333333,446.59,0.0,0.0,0.32973538988459167,0.0,0.05696436997252133,0.0,-0.0,0.0,100.14862395531388
Catalyst_01,226.484,3.7747333333333333,446.73,0.0,0.0,0.33066225544406486,0.0,0.06270245955193658,0.0,-0.0,0.0,100.11780735825553
Catalyst_01,232.22,3.8703333333333334,446.79,0.0,0.0,0.3318479157602476,0.0,0.0679429960344713,0.0,-0.0,0.0,100.09195421783052
