PV MassSpec-23.06.00
EXPORTED SCAN DATA
Run Path and Name: c:\Pfeiffer Vacuum\data\04-002-2026\MCD 256_kwinda_New_1%MeOH - Oxidative coupling_removed, Position 1, RGA PrismaPro A 100 47507368, 04-002-2026 12'59'39.isi
04/02/2026 12:59:39
SensorID:  RGA PrismaPro A 100 47507368
52 Bins
2559 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure_(mBar)	External_Pressure_(mBar)	2_amu_(_)	12_amu_(_)	13_amu_(_)	14_amu_(_)	15_amu_(_)	16_amu_(_)	17_amu_(_)	18_amu_(_)	20_amu_(_)	22_amu_(_)	24_amu_(_)	25_amu_(_)	26_amu_(_)	27_amu_(_)	28_amu_(_)	29_amu_(_)	30_amu_(_)	31_amu_(_)	32_amu_(_)	40_amu_(_)	44_amu_(_)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Digital_In_13	Periph:_Digital_In_14	Periph:_Digital_In_15	Periph:_Digital_In_16	Periph:_Digital_In_17	Periph:_Digital_Out_2	Periph:_Digital_Out_3	Periph:_Digital_Out_4	Periph:_Digital_Out_5	Periph:_Digital_Out_6	Periph:_Digital_Out_7	Periph:_Digital_Out_8	Periph:_Digital_Out_9	Periph:_Digital_Out_10	Periph:_Digital_Out_11	Sig:_MCD	Sig:_MCD_Ar	Sig:_MCD_CH2CH2	Sig:_MCD_CH3CH3	Sig:_MCD_CH4	Sig:_MCD_CO	Sig:_MCD_CO2	Sig:_MCD_H2	Sig:_MCD_H2O	Sig:_MCD_O2
71,625	1770206451,319	04/02/2026_13:00:51,319	1	2	2,767700607e-06	2,253915e-06	2,421910762e-12	6,936186434e-12	5,909913618e-12	1,198280364e-11	6,920257423e-11	9,196213929e-11	9,541693607e-13	1,052599441e-13	1,129328228e-11	6,152178918e-13	2,129918725e-14	4,999999912e-15	1,823350736e-14	5,256766092e-15	7,397089885e-12	9,66644096e-14	4,999999912e-15	1,822186573e-14	1,097677958e-14	1,089631302e-10	6,73002834e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,535712985e-08	39,70168389	0	0,2411082203	30,13650429	0	30,56717193	0,2217159113	0,03601196712	0
77,361	1770206457,055	04/02/2026_13:00:57,055	1	2	2,76598189e-06	2,219624321e-06	2,42609665e-12	6,927825934e-12	5,906072506e-12	1,201384738e-11	6,921291318e-11	9,188590167e-11	9,477803741e-13	1,196788301e-13	1,129516879e-11	6,255214445e-13	1,962324448e-14	4,999999912e-15	2,053130784e-14	4,999999912e-15	7,390970648e-12	9,393295197e-14	1,528085553e-14	2,31119123e-14	1,315428276e-14	1,090577628e-10	6,73776937e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,460903282e-08	39,71917068	0	0,2616597651	30,10799502	0	30,58668741	0,2221380339	0,04072604577	0
83,097	1770206462,791	04/02/2026_13:01:02,791	1	2	2,775127314e-06	2,209436389e-06	2,430215534e-12	6,92868549e-12	5,931120178e-12	1,200845152e-11	6,927177582e-11	9,209563667e-11	9,461500593e-13	1,222317603e-13	1,127337199e-11	6,35777455e-13	1,131439252e-14	4,999999912e-15	2,691442108e-14	4,999999912e-15	7,411899219e-12	8,562019773e-14	2,257202197e-14	1,710813091e-14	1,115916695e-14	1,08530622e-10	6,724621554e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	9,248123836e-09	39,59234677	0	0,242054348	30,21540179	0	30,58037368	0,2226932626	0,04140112387	0
88,833	1770206468,527	04/02/2026_13:01:08,527	1	2	2,772226253e-06	2,22473318e-06	2,428823635e-12	6,924684784e-12	5,93257778e-12	1,198558006e-11	6,928258661e-11	9,18356155e-11	9,399128611e-13	1,262724463e-13	1,126299314e-11	6,387548368e-13	8,164311715e-15	4,999999912e-15	1,963537568e-14	4,999999912e-15	7,423439467e-12	7,817040743e-14	3,453301488e-14	1,119118565e-14	1,998463108e-14	1,088865803e-10	6,709469785e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,986984952e-09	39,71806916	0	0,2767394116	30,16374801	0	30,5039156	0,2228802105	0,04245236508	0
94,569	1770206474,263	04/02/2026_13:01:14,263	1	2	2,763573548e-06	2,219624321e-06	2,427455155e-12	6,927115565e-12	5,930289246e-12	1,198197618e-11	6,92743779e-11	9,195534612e-11	9,413288291e-13	1,221527084e-13	1,127267377e-11	6,4386891e-13	4,999999912e-15	4,999999912e-15	1,2201596e-14	4,999999912e-15	7,415275859e-12	7,025544019e-14	3,248163321e-14	4,999999912e-15	2,642788705e-14	1,088688931e-10	6,728568397e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,91066292e-09	39,67394621	0	0,2603681248	30,15294578	0	30,56352558	0,2224557222	0,04098139514	0
100,305	1770206479,999	04/02/2026_13:01:19,999	1	2	2,774236464e-06	2,215370614e-06	2,415564927e-12	6,916718934e-12	5,93385497e-12	1,197556204e-11	6,927971391e-11	9,184374788e-11	9,398663488e-13	1,191845288e-13	1,123571028e-11	6,442361293e-13	4,999999912e-15	7,481321945e-15	4,999999912e-15	4,999999912e-15	7,391893521e-12	6,592710861e-14	3,446705134e-14	4,999999912e-15	3,09745041e-14	1,085760926e-10	6,745053127e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,25262116e-09	39,60338631	0	0,2793666087	30,15310968	0	30,66267566	0,2217524574	0,03988076241	0
106,041	1770206485,735	04/02/2026_13:01:25,735	1	2	2,771908385e-06	2,202673613e-06	2,40450433e-12	6,91487102e-12	5,932762528e-12	1,196252038e-11	6,909139233e-11	9,179348948e-11	9,436549849e-13	1,068742601e-13	1,12574481e-11	6,367203856e-13	4,999999912e-15	1,333618478e-14	4,999999912e-15	4,999999912e-15	7,385678007e-12	7,159957983e-14	2,848219097e-14	4,999999912e-15	3,464458944e-14	1,085500093e-10	6,739232089e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,85120095e-09	39,61989828	0	0,2552966422	30,12951553	0	30,66007759	0,220678857	0,03587491374	0
111,777	1770206491,471	04/02/2026_13:01:31,471	1	2	2,76616197e-06	2,202673613e-06	2,400477603e-12	6,914634663e-12	5,917422802e-12	1,194229698e-11	6,92188043e-11	9,19081547e-11	9,574881036e-13	9,192715762e-14	1,123795501e-11	6,285312982e-13	4,999999912e-15	1,19188005e-14	4,999999912e-15	1,38746199e-14	7,376945409e-12	7,776489549e-14	2,075881242e-14	4,999999912e-15	3,272660192e-14	1,087028315e-10	6,738380687e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,872641975e-09	39,64054115	0	0,2587670793	30,15006546	0	30,62925388	0,2201343303	0,03150891269	0
117,513	1770206497,207	04/02/2026_13:01:37,207	1	2	2,770798801e-06	2,212825393e-06	2,383883889e-12	6,920102078e-12	5,908391831e-12	1,19368803e-11	6,916395928e-11	9,17608281e-11	9,608507566e-13	9,028760676e-14	1,128033951e-11	6,221012204e-13	4,999999912e-15	8,775510361e-15	4,999999912e-15	1,424328083e-14	7,364523921e-12	8,027176742e-14	1,268326976e-14	4,999999912e-15	3,07901694e-14	1,086074147e-10	6,722330331e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,853687396e-09	39,66465456	0	0,2583133742	30,15730217	0	30,59949025	0,2189283403	0,03137164581	0
123,249	1770206502,943	04/02/2026_13:01:42,943	1	2	2,782655201e-06	2,223880983e-06	2,37996298e-12	6,936333018e-12	5,891527717e-12	1,196083076e-11	6,927145663e-11	9,19454235e-11	9,621570034e-13	8,149270782e-14	1,128101779e-11	6,141735883e-13	4,999999912e-15	9,697637861e-15	4,999999912e-15	1,855317759e-14	7,353332353e-12	9,37903455e-14	5,118523539e-15	4,999999912e-15	2,258124616e-14	1,088949972e-10	6,711203815e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,73556688e-09	39,72284684	0	0,2510762589	30,18452158	0	30,51601693	0,2182580537	0,02805159128	0
128,985	1770206508,679	04/02/2026_13:01:48,679	1	2	2,76820515e-06	2,198455149e-06	2,379745272e-12	6,954388888e-12	5,894633739e-12	1,195764581e-11	6,918504658e-11	9,189281974e-11	9,581654047e-13	8,271070054e-14	1,129169674e-11	6,1073477e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,529104365e-14	7,360057876e-12	1,025037328e-13	4,999999912e-15	1,031222464e-14	1,617193419e-14	1,089057872e-10	6,736102648e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,835191758e-09	39,69945614	0	0,2546816657	30,13006132	0	30,60846949	0,2181374398	0,02821068913	0
134,721	1770206514,415	04/02/2026_13:01:54,415	1	2	2,771864956e-06	2,189205588e-06	2,386125152e-12	6,96054759e-12	5,892639675e-12	1,198211062e-11	6,925501839e-11	9,187170469e-11	9,567218979e-13	9,640926973e-14	1,12889021e-11	6,110938036e-13	1,470507133e-14	4,999999912e-15	4,999999912e-15	1,702179115e-14	7,381684673e-12	9,928671519e-14	7,126249122e-15	1,607104071e-14	1,349432244e-14	1,088257748e-10	6,708647526e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,172354579e-08	39,71537886	0	0,2592099806	30,18073729	0	30,51723161	0,2189844141	0,03307572772	0
140,457	1770206520,151	04/02/2026_13:02:00,151	1	2	2,768695367e-06	2,24615269e-06	2,39215917e-12	6,932184427e-12	5,904897231e-12	1,199000101e-11	6,916437562e-11	9,177702348e-11	9,483547845e-13	1,04779236e-13	1,1259986e-11	6,161420115e-13	2,639102417e-14	4,999999912e-15	2,287907311e-14	4,999999912e-15	7,386039697e-12	9,780578311e-14	4,999999912e-15	2,455161759e-14	1,250234183e-14	1,082803985e-10	6,705822703e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,851113375e-08	39,61166017	0	0,2520472784	30,21792984	0	30,57666167	0,2199251766	0,03555916956	0
146,193	1770206525,887	04/02/2026_13:02:05,887	1	2	2,767639444e-06	2,217923793e-06	2,404445566e-12	6,927148525e-12	5,919800674e-12	1,198271864e-11	6,921417606e-11	9,166175458e-11	9,508484495e-13	1,211578038e-13	1,128134131e-11	6,243674197e-13	2,187448526e-14	4,999999912e-15	2,511479624e-14	6,612069629e-15	7,396245075e-12	1,016441908e-13	1,527357613e-14	2,274762715e-14	1,938314452e-14	1,086518098e-10	6,726395135e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,633285446e-08	39,67133022	0	0,2895282431	30,13848598	0	30,60689042	0,2209076869	0,04178633089	0
151,929	1770206531,623	04/02/2026_13:02:11,623	1	2	2,77153049e-06	2,222177272e-06	2,412415103e-12	6,921044467e-12	5,915463865e-12	1,19897486e-11	6,920136686e-11	9,188579758e-11	9,447006979e-13	1,199635416e-13	1,125893562e-11	6,287477049e-13	1,797351059e-14	4,999999912e-15	2,881591856e-14	4,999999912e-15	7,393456507e-12	8,619454705e-14	2,277381571e-14	2,216455846e-14	1,927739584e-14	1,084836526e-10	6,732689406e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,350353059e-08	39,5997878	0	0,2596314931	30,17430396	0	30,63286017	0,2213335914	0,04064288029	0
157,665	1770206537,359	04/02/2026_13:02:17,359	1	2	2,774564791e-06	2,219624321e-06	2,413061938e-12	6,915001991e-12	5,925062958e-12	1,198461556e-11	6,91221802e-11	9,193715234e-11	9,444397304e-13	1,275239544e-13	1,126258461e-11	6,461241047e-13	7,745206589e-15	4,999999912e-15	2,181239435e-14	4,999999912e-15	7,395021227e-12	9,09802832e-14	3,34503272e-14	1,362044056e-14	1,501357767e-14	1,085714088e-10	6,724455714e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	7,381021545e-09	39,62806742	0	0,2553233768	30,1705434	0	30,59645683	0,2213959651	0,04338681947	0
163,401	1770206543,095	04/02/2026_13:02:23,095	1	2	2,769293587e-06	2,215370614e-06	2,408891012e-12	6,928168542e-12	5,934774807e-12	1,19614223e-11	6,917518641e-11	9,191894468e-11	9,408079784e-13	1,248468017e-13	1,12698401e-11	6,450262958e-13	4,999999912e-15	4,999999912e-15	1,900720588e-14	4,999999912e-15	7,409921635e-12	8,160912403e-14	3,192574243e-14	8,13374992e-15	2,67063288e-14	1,086446141e-10	6,72929143e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,794894871e-09	39,63276886	0	0,2567655054	30,15717125	0	30,59967744	0,2209286315	0,04203887005	0
169,137	1770206548,831	04/02/2026_13:02:28,831	1	2	2,767600563e-06	2,233276973e-06	2,403199167e-12	6,923372899e-12	5,926901765e-12	1,195201403e-11	6,911512335e-11	9,184737693e-11	9,443209019e-13	1,236292698e-13	1,124134553e-11	6,430210097e-13	4,999999912e-15	7,521586503e-15	9,000097759e-15	4,999999912e-15	7,400965257e-12	7,539336587e-14	3,932313527e-14	4,999999912e-15	2,782103093e-14	1,087747253e-10	6,728982649e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,973154729e-09	39,67344114	0	0,2608171548	30,12697121	0	30,59410002	0,2204717563	0,04198882274	0
174,873	1770206554,567	04/02/2026_13:02:34,567	1	2	2,76198989e-06	2,192566171e-06	2,394647848e-12	6,905951505e-12	5,922935319e-12	1,193130664e-11	6,903960043e-11	9,16444004e-11	9,480592309e-13	1,118434026e-13	1,123484725e-11	6,406746878e-13	4,999999912e-15	7,259158755e-15	4,999999912e-15	4,999999912e-15	7,401596697e-12	7,014048766e-14	3,470667357e-14	4,999999912e-15	3,642966056e-14	1,085330784e-10	6,719032969e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	6,070559392e-09	39,66064554	0	0,2662824132	30,12951965	0	30,60382866	0,220157397	0,03825394413	0
180,609	1770206560,303	04/02/2026_13:02:40,303	1	2	2,760957614e-06	2,20182983e-06	2,378326052e-12	6,909688099e-12	5,915514606e-12	1,194620791e-11	6,902835942e-11	9,182819782e-11	9,482475569e-13	1,039948699e-13	1,125272618e-11	6,366271984e-13	4,999999912e-15	8,462147134e-15	4,999999912e-15	8,058566428e-15	7,380054901e-12	7,804720818e-14	2,611113569e-14	4,999999912e-15	3,268876326e-14	1,084712181e-10	6,731336322e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,69932891e-09	39,61467071	0	0,2445964364	30,14500744	0	30,64524526	0,2183431518	0,03527094103	0
186,345	1770206566,039	04/02/2026_13:02:46,039	1	2	2,762228405e-06	2,174988595e-06	2,366762385e-12	6,914757829e-12	5,90210953e-12	1,192512061e-11	6,910019779e-11	9,186045674e-11	9,558034702e-13	8,876786703e-14	1,127167804e-11	6,234414569e-13	4,999999912e-15	8,792479819e-15	4,999999912e-15	8,939951644e-15	7,373501983e-12	7,92720246e-14	1,961549412e-14	4,999999912e-15	3,395820815e-14	1,084344559e-10	6,708899408e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,670447308e-09	39,63550623	0	0,2401172137	30,19583654	0	30,56904176	0,2174571138	0,03033744054	0
192,081	1770206571,775	04/02/2026_13:02:51,775	1	2	2,772171456e-06	2,221323484e-06	2,360993996e-12	6,92805275e-12	5,894632872e-12	1,193178889e-11	6,906830663e-11	9,184390054e-11	9,604758395e-13	8,257441633e-14	1,125723039e-11	6,18679912e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,265174997e-14	7,359857515e-12	8,908220434e-14	1,036606883e-14	4,999999912e-15	2,611744947e-14	1,085183193e-10	6,701062621e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,53383294e-09	39,67178967	0	0,2333629318	30,19431837	0	30,53966198	0,2168952448	0,0285205989	0
197,817	1770206577,511	04/02/2026_13:02:57,511	1	2	2,774547511e-06	2,197610456e-06	2,357513273e-12	6,957949408e-12	5,889519341e-12	1,194658174e-11	6,91109045e-11	9,164381753e-11	9,614678845e-13	7,948012365e-14	1,124860708e-11	6,128498316e-13	4,999999912e-15	4,999999912e-15	4,999999912e-15	1,623015077e-14	7,349466521e-12	9,520433487e-14	4,999999912e-15	4,999999912e-15	2,171343888e-14	1,088176146e-10	6,719314688e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5,933043735e-09	39,73554983	0	0,2633785046	30,12146972	0	30,58288796	0,2165414609	0,02756384169	0
203,553	1770206583,247	04/02/2026_13:03:03,247	1	2	2,767040769e-06	2,202673613e-06	2,356332143e-12	6,946976848e-12	5,878482597e-12	1,193618902e-11	6,916128781e-11	9,172913124e-11	9,54933398e-13	9,086241687e-14	1,127622561e-11	6,085079814e-13	8,585837661e-15	4,999999912e-15	4,999999912e-15	1,457361182e-14	7,362623532e-12	9,938032927e-14	4,999999912e-15	7,801962879e-15	1,48025716e-14	1,085991644e-10	6,707999434e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	8,132987032e-09	39,69169618	0	0,2620983005	30,17724066	0	30,55858246	0,2166397308	0,03106999459	0
209,289	1770206588,983	04/02/2026_13:03:08,983	1	2	2,770445917e-06	2,245289807e-06	2,363133344e-12	6,95064015e-12	5,885501288e-12	1,198509868e-11	6,90712626e-11	9,162997444e-11	9,551453595e-13	9,850382635e-14	1,126182134e-11	6,120203086e-13	1,981873629e-14	4,999999912e-15	8,813342241e-15	1,017931839e-14	7,359359649e-12	9,802844436e-14	4,999999912e-15	1,564320268e-14	1,737007924e-14	1,086281551e-10	6,715663442e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,477826272e-08	39,69897375	0	0,2598238612	30,1376064	0	30,59108709	0,2171796598	0,0340014278	0
215,025	1770206594,719	04/02/2026_13:03:14,719	1	2	2,771969093e-06	2,20605466e-06	2,381183792e-12	6,938897373e-12	5,898129207e-12	1,199152583e-11	6,916516665e-11	9,166911674e-11	9,505306698e-13	1,105177012e-13	1,125614359e-11	6,179455819e-13	2,443229097e-14	4,999999912e-15	1,874720234e-14	4,999999912e-15	7,390859626e-12	9,981304113e-14	8,859424221e-15	2,168482103e-14	1,601138079e-14	1,085627976e-10	6,718346712e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,769950427e-08	39,66664905	0	0,2726786793	30,15549595	0	30,59443532	0,2188522806	0,03790024321	0
220,761	1770206600,455	04/02/2026_13:03:20,455	1	2	2,767759725e-06	2,215370614e-06	2,384694655e-12	6,918302303e-12	5,909737109e-12	1,195829373e-11	6,926473284e-11	9,173402316e-11	9,435371321e-13	1,186912168e-13	1,128534332e-11	6,229777436e-13	2,223295807e-14	4,999999912e-15	2,643953036e-14	4,999999912e-15	7,394669946e-12	9,648055602e-14	1,751413413e-14	2,240369958e-14	1,654399003e-14	1,08489849e-10	6,697536969e-11	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1,646498405e-08	39,66933471	0	0,2802838511	30,21318935	0	30,52055718	0,2193752062	0,04017206113	0
